data_fato,hora_fato,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia
2025-02-10,21:06:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,21.0,NOITE
2025-02-10,20:50:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,BELVEDERE,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,20.0,NOITE
2025-02-10,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,NOVA ROSA DA PENHA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,,
2025-02-10,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,DA PENHA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,,
2025-02-10,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,SANTA MARTHA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,11.0,MANHA
2025-02-10,14:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,VALE ENCANTADO,OUTRO LOCAL,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,14.0,TARDE
2025-02-10,08:39:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,EXPEDITO,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,8.0,MANHA
2025-02-10,17:58:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,MANTENOPOLIS,CENTRO,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,17.0,TARDE
2025-02-10,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,0.0,SEG,False,,
2025-02-11,09:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RESIDÊNCIA,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,9.0,MANHA
2025-02-11,12:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,BARRA DE SAO FRANCISCO,PAULISTA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,12.0,TARDE
2025-02-11,10:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,OUTRO LOCAL,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,10.0,MANHA
2025-02-11,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,CONQUISTA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,,
2025-02-11,12:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,SAO SILVANO,COMÉRCIO,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,12.0,TARDE
2025-02-11,17:04:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM DA PENHA,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,17.0,TARDE
2025-02-11,09:02:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ANCHIETA,JUSTICA,RESIDÊNCIA,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,9.0,MANHA
2025-02-11,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,SAO CONRADO,AMBIENTE WEB,crimes_informaticos,digital,2025.0,2.0,FEV,2025-02-01,1.0,TER,False,,
