data_fato,hora_fato,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia
2025-01-01,01:54:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,CONCEICAO DA BARRA,ITAUNAS,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,1.0,MADRUGADA
2025-01-01,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,ITAPEMIRIM,ITAIPAVA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,2.0,MADRUGADA
2025-01-01,06:01:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,ARACRUZ,BARRA DO SAHY,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,6.0,MANHA
2025-01-01,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,OUTRO LOCAL,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,05:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,5.0,MADRUGADA
2025-01-01,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,OUTRO LOCAL,OUTRO LOCAL,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,CENTRO,OUTRO LOCAL,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,1.0,MADRUGADA
2025-01-01,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,APARECIDA,OUTRO LOCAL,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,01:13:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,JARDIM MAILY,OUTRO LOCAL,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,1.0,MADRUGADA
2025-01-01,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,MARIA ORTIZ,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,2.0,MADRUGADA
2025-01-01,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,GUACUI,CENTRO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,1.0,MADRUGADA
2025-01-01,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,13.0,TARDE
2025-01-01,00:25:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,CENTRO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,01:12:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,JARDIM MAILY,OUTRO LOCAL,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,1.0,MADRUGADA
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,CASCATA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-01,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,CENTRO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,2.0,MADRUGADA
2025-01-01,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,MATA DA PRAIA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM CAMBURI,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,1.0,MADRUGADA
2025-01-01,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,CASTELANDIA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,20.0,NOITE
2025-01-01,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,2.0,MADRUGADA
2025-01-01,23:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,23.0,NOITE
2025-01-01,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,18.0,NOITE
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PORTAL DE JACARAIPE,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-01,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,CONSOLACAO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,9.0,MANHA
2025-01-01,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM CAMBURI,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,1.0,MADRUGADA
2025-01-01,08:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,CARAPINA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,8.0,MANHA
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,ARACA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-01,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,CENTRO,TRANSP COLETIVO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,9.0,MANHA
2025-01-01,07:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,PRAIA DO SUA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,7.0,MANHA
2025-01-01,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,SERRA,FEU ROSA,TRANSP COLETIVO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,10.0,MANHA
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,ITAPOA,CASA DE SHOW/EVENTOS,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-01,11:46:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,ITAPEMIRIM,ITAOCA,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,11.0,MANHA
2025-01-01,12:47:23,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,GOIABEIRAS,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,12.0,TARDE
2025-01-01,17:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUACUI,CENTRO,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,17.0,TARDE
2025-01-01,12:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,LINHARES,CENTRO,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,12.0,TARDE
2025-01-01,10:08:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,ITAQUARI,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,10.0,MANHA
2025-01-01,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,PIUMA,ITAPUTANGA,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,18.0,NOITE
2025-01-01,23:39:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,LINHARES,CENTRO,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,23.0,NOITE
2025-01-01,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,NOVO HORIZONTE,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,16.0,TARDE
2025-01-01,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,CENTRO DA SERRA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,17.0,TARDE
2025-01-01,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,SANTA HELENA,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,20.0,NOITE
2025-01-01,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,JARDIM AMERICA,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,00:28:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,IBES,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,00:46:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SOORETAMA,SAYONARA,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,02:39:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,NOVO BRASIL,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,2.0,MADRUGADA
2025-01-01,15:24:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,MARATAIZES,LAGOA FUNDA,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,15.0,TARDE
2025-01-01,20:09:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,BAIXO GUANDU,VILA KENNEDY,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,20.0,NOITE
2025-01-01,21:38:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,GOVERNADOR LINDENBERG,MORADA DO SOL,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,21.0,NOITE
2025-01-01,17:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,CARIACICA SEDE,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,17.0,TARDE
2025-01-01,03:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,ARACAS,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,3.0,MADRUGADA
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,IBIRACU,CENTRO,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-01,19:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SAO MATEUS,MORADA DO LAGO,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,19.0,NOITE
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,VILA MERLO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-01,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,IUNA,CENTRO,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,8.0,MANHA
2025-01-01,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,JARDIM MARILANDIA,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,9.0,MANHA
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,BUBU,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-01,00:04:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,OUTRO LOCAL,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,0.0,MADRUGADA
2025-01-01,20:48:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,NOVA VALVERDE,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,20.0,NOITE
2025-01-01,22:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,22.0,NOITE
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,PRESIDENTE KENNEDY,CENTRO,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-01,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,BARRA DO JUCU,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,21.0,NOITE
2025-01-01,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,NOVA ROSA DA PENHA,RESIDÊNCIA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,2.0,QUA,False,,
2025-01-02,23:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,23.0,NOITE
2025-01-02,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,BALNEARIO DE CARAPEBUS,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,,
2025-01-02,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,11.0,MANHA
2025-01-02,08:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,PRAIA DO CANTO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,8.0,MANHA
2025-01-02,01:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,1.0,MADRUGADA
2025-01-02,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,NOVA ALMEIDA CENTRO,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,15.0,TARDE
2025-01-02,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,CENTRO VILA VELHA,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,,
2025-01-02,10:59:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,NOVO PORTO CANOA,OUTRO LOCAL,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,10.0,MANHA
2025-01-02,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,12.0,TARDE
2025-01-02,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,ALTO LAGE,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,,
2025-01-02,02:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,ITACIBA,TRANSP COLETIVO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,2.0,MADRUGADA
2025-01-02,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VILA VELHA,IBES,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,,
2025-01-02,09:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,SERRA,BELVEDERE,EMBARCAÇÃO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,9.0,MANHA
2025-01-02,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,FUNDAO,PRAIA GRANDE,VIA PÚBLICA,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,10.0,MANHA
2025-01-02,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VIANA,VILA BETHANIA,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,0.0,MADRUGADA
2025-01-02,12:34:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,PRAIA DO MORRO,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,12.0,TARDE
2025-01-02,16:21:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,BALNEARIO MEAIPE,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,16.0,TARDE
2025-01-02,16:28:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,JARDIM CAMBURI,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,16.0,TARDE
2025-01-02,17:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,PRAIA DO MORRO,OUTRO LOCAL,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,17.0,TARDE
2025-01-02,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,SAO MARCOS I,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,16.0,TARDE
2025-01-02,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,SOTECO,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,22.0,NOITE
2025-01-02,20:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,LINHARES,CENTRO,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,20.0,NOITE
2025-01-02,18:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,BARCELONA,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,18.0,NOITE
2025-01-02,19:23:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,ENSEADA DO SUA,COMÉRCIO,furtos,patrimonial,2025.0,1.0,JAN,2025-01-01,3.0,QUI,False,19.0,NOITE
