data_fato,hora_fato,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia
2025-04-23,11:50:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CARIACICA,APARECIDA,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,11.0,MANHA
2025-04-23,09:17:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,ANCHIETA,MAIMBA,CASA DE SHOW EVENTOS,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,9.0,MANHA
2025-04-23,11:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,GUARAPARI,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,11.0,MANHA
2025-04-23,01:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VELHA,SAO TORQUATO,VIA PUBLICA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,1.0,MADRUGADA
2025-04-23,12:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,COLATINA,SANTO ANTONIO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,12.0,TARDE
2025-04-23,10:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,PANCAS,NILTON SA,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,10.0,MANHA
2025-04-23,07:10:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,MIMOSO DO SUL,DONA AMERICA,OUTRO LOCAL,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,7.0,MANHA
2025-04-23,11:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,PINHEIROS,CENTRO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,11.0,MANHA
2025-04-23,11:38:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CARIACICA,ITACIBA,OUTRO LOCAL,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,11.0,MANHA
2025-04-23,12:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,MONTANHA,BRASILIA,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,12.0,TARDE
2025-04-23,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,RESIDENCIAL VISTA DO MESTRE,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,,SEM HORÁRIO
2025-04-23,11:40:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,PARQUE DAS LARANJEIRAS,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,11.0,MANHA
2025-04-23,16:32:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,ECOPORANGA,CENTRO,COMERCIO,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,16.0,TARDE
2025-04-23,13:43:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,AGENCIA BANCARIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,13.0,TARDE
2025-04-23,00:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,BAIXO GUANDU,CENTRO,AGENCIA BANCARIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,0.0,MADRUGADA
2025-04-23,14:55:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VELHA,VILA NOVA,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,14.0,TARDE
2025-04-23,11:52:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VELHA,SANTA INES,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,11.0,MANHA
2025-04-23,13:08:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,GUARAPARI,PRAIA DO MORRO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,13.0,TARDE
2025-04-23,00:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,GUARAPARI,CENTRO,COMERCIO,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,0.0,MADRUGADA
2025-04-23,15:21:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,AMARAL,OUTRO LOCAL,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,15.0,TARDE
2025-04-23,16:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,ARACRUZ,NOVO POLIVALENTE,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,16.0,TARDE
2025-04-23,18:54:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,BAIRRO DE FATIMA,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,18.0,NOITE
2025-04-23,19:05:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,COLINA DE LARANJEIRAS,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,19.0,NOITE
2025-04-23,13:10:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,GUARAPARI,ITAPEBUSSU,ESCOLA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,13.0,TARDE
2025-04-23,18:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SAO GABRIEL DA PALHA,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,18.0,NOITE
2025-04-23,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CONCEICAO DO CASTELO,ARTHUR SOARES,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,,SEM HORÁRIO
2025-04-23,00:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,ECOPORANGA,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,0.0,MADRUGADA
2025-04-23,Indeterminada,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,LINHARES,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,,SEM HORÁRIO
2025-04-23,13:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,MANOEL PLAZA,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,13.0,TARDE
2025-04-23,16:01:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,ARACRUZ,VILA NOVA,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,16.0,TARDE
2025-04-23,17:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VELHA,ATAIDE,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,17.0,TARDE
2025-04-23,12:55:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CASTELO,CENTRO,COMERCIO,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,12.0,TARDE
2025-04-23,10:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CASTELO,INDEPENDENCIA,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,10.0,MANHA
2025-04-23,16:11:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VALERIO,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,16.0,TARDE
2025-04-23,06:45:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VITORIA,ENSEADA DO SUA,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,6.0,MANHA
2025-04-23,04:31:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SAO MATEUS,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,4.0,MADRUGADA
2025-04-23,13:48:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VITORIA,PRAIA DO CANTO,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,13.0,TARDE
2025-04-23,14:57:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,BAIRRO_NAO_INFORMADO,OUTRO LOCAL,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,14.0,TARDE
2025-04-23,16:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SOORETAMA,BAIRRO_NAO_INFORMADO,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,16.0,TARDE
2025-04-23,17:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SOORETAMA,CONJUNTO DALVO LOUREIRO,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,17.0,TARDE
2025-04-23,10:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,CIDADE CONTINENTAL,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,10.0,MANHA
2025-04-23,23:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,BAIRRO DAS LARANJEIRAS,AMBIENTE WEB,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,23.0,NOITE
2025-04-23,16:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CONCEICAO DA BARRA,CENTRO,RESIDENCIA,estelionatos,patrimonial,2025,4,ABR,2025-04-01,2,QUA,False,16.0,TARDE
