_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
12106,57668458,2025-02-04T00:00:00,07:56:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,INACIO HIGINO,RESIDÊNCIA
12107,57668483,2025-02-04T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DA COSTA,RUA RIO GRANDE DO NORTE,RESIDÊNCIA
12108,57668604,2025-02-04T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VENDA NOVA DO IMIGRANTE,VILA BETANEA,RUA ALBERTO ZAVARIZE,AMBIENTE WEB
12109,57668638,2025-02-04T00:00:00,15:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,MORADA DE SANTA FE,APARTAMENTO,RESIDÊNCIA
12110,57668672,2025-02-04T00:00:00,08:26:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,CAMPO GRANDE,S/I,AMBIENTE WEB
12111,57668676,2025-02-04T00:00:00,08:26:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,CAMPO GRANDE,S/I,AMBIENTE WEB
12112,57668740,2025-02-04T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,OUTRO LOCAL,S/I,AMBIENTE WEB
12113,57669072,2025-02-04T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ARACRUZ,COHAB,RUA PRAIA DAS PALMEIRAS,AGÊNCIA BANCÁRIA
12114,57669151,2025-02-04T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,COBILANDIA,AVENIDA JOÃO FRANCISCO GONÇALVES,AGÊNCIA BANCÁRIA
12115,57669256,2025-02-04T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CONCEICAO DA BARRA,OUTRO LOCAL,NÃO INFORMADO,AMBIENTE WEB
12116,57669481,2025-02-04T00:00:00,17:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,PRAIA DO CANTO,AVENIDA RIO BRANCO,AMBIENTE WEB
12117,57669599,2025-02-04T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
12118,57669604,2025-02-04T00:00:00,10:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,AV. EUDES SCHERRER DE SOUZA,TRANSP COLETIVO
12119,57670039,2025-02-04T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,COBILANDIA,"RUA JOAO FRANCISCO GONCALVES,",ESCRITORIO
12120,57670046,2025-02-04T00:00:00,07:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CARIACICA,CAMPO VERDE,RUA TOPAZIO,AMBIENTE WEB
12121,57670106,2025-02-04T00:00:00,16:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,RUA ALFREDO LEVY RAMOS,RESIDÊNCIA
12122,57670408,2025-02-04T00:00:00,11:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,MORADA DE LARANJEIRAS,S/I,OUTRO LOCAL
12123,57670459,2025-02-04T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,OUTRO LOCAL,S/I,AMBIENTE WEB
12124,57670516,2025-02-04T00:00:00,12:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ARACRUZ,OUTRO LOCAL,RUA ROBERTO CAMPOS,RESIDÊNCIA
12125,57670615,2025-02-04T00:00:00,10:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ALVORADA,CASA,AMBIENTE WEB
12126,57670892,2025-02-04T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,JARDIM DA PENHA,RUA AMELIA TARTUCE NASSER,AMBIENTE WEB
12127,57671134,2025-02-04T00:00:00,11:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,GILBERTO MACHADO,AV FRANCISCO LACERDA DE AGUIAR,AMBIENTE WEB
12128,57674779,2025-02-04T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUARAPARI,CENTRO,S/I,AMBIENTE WEB
12129,57675928,2025-02-04T00:00:00,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,CARAPINA,AV CONTORNO,AMBIENTE WEB
12130,57676008,2025-02-04T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,JARDIM CAMBURI,RUA JOAO DE OLIVEIRA SOARES,AMBIENTE WEB
12131,57676317,2025-02-04T00:00:00,12:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,JARDIM MARILANDIA,RUA CAJAMAR,AMBIENTE WEB
12132,57676449,2025-02-04T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,MARECHAL FLORIANO,CENTRO,RUA PEDRO SCHUNCK,AMBIENTE WEB
12133,57676580,2025-02-04T00:00:00,10:34:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,VALE ENCANTADO,AV SANTA LEOPOLDINA,RESIDÊNCIA
12134,57676807,2025-02-04T00:00:00,13:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,JARDIM MARILANDIA,CAJAMAR,AGÊNCIA BANCÁRIA
12135,57677881,2025-02-04T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,JARDIM CAMBURI,RUA CARLOS DELGADO GUERRA PINTO,AMBIENTE WEB
12136,57678267,2025-02-04T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,PRAIA DE ITAPARICA,RUA ITACIBA,AMBIENTE WEB
12137,57678364,2025-02-04T00:00:00,17:24:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,ARACRUZ,OUTRO LOCAL,S/I,AMBIENTE WEB
12138,57678659,2025-02-04T00:00:00,08:19:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,BARRO VERMELHO,RUA GRECIA,VEÍCULO
12139,57678691,2025-02-04T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,CENTRO,S/I,OUTRO LOCAL
12140,57678743,2025-02-04T00:00:00,11:43:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,CENTRO,RUA MONSENHOR PEDRINHA,AMBIENTE WEB
12141,57678772,2025-02-04T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,LINHARES,CENTRO,AV JOÃO FELIPE CALMON,HOSPITAL
12142,57678947,2025-02-04T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RUA ITAPERUNA,AMBIENTE WEB
12143,57678953,2025-02-04T00:00:00,10:46:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,DIVINO ESPIRITO SANTO,S/I,RESIDÊNCIA
12144,57679043,2025-02-04T00:00:00,17:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,CENTRO,RUA PEREIRA PINTO,AMBIENTE WEB
12145,57679200,2025-02-04T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,REIS MAGOS,RUA ROMANA,AMBIENTE WEB
12146,57679449,2025-02-04T00:00:00,13:34:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,SANTA INES,RUA S TOME,RESIDÊNCIA
12147,57679899,2025-02-04T00:00:00,20:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RUA TRES,AMBIENTE WEB
12148,57679959,2025-02-04T00:00:00,20:56:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ITAPOA,RUA ITAQUARI,AMBIENTE WEB
12149,57680037,2025-02-04T00:00:00,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,SERRA,BALNEARIO DE CARAPEBUS,RUA DO GENIPAPEIRO,AMBIENTE WEB
12150,57681132,2025-02-04T00:00:00,07:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VILA VELHA,ITAPOA,S/I,AMBIENTE WEB
12151,57681459,2025-02-04T00:00:00,15:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,VITORIA,ENSEADA DO SUA,RUA LEOCADIA PEDRA DOS SANTOS,AMBIENTE WEB
12152,57684912,2025-02-04T00:00:00,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,GUARAPARI,MUQUICABA,S/I,TRANSP POR APP
12153,57688207,2025-02-04T00:00:00,12:26:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,BOA VISTA,S/I,OUTRO LOCAL
