_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
1,56765023,2025-01-01T00:00:00,01:54:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,CONCEICAO DA BARRA,ITAUNAS,RUA NAO CADASTRADA,VIA PÚBLICA
2,56766451,2025-01-01T00:00:00,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,ITAPEMIRIM,ITAIPAVA,PRAIA DA PEDRA,VIA PÚBLICA
3,56766480,2025-01-01T00:00:00,06:01:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,ARACRUZ,BARRA DO SAHY,NAO INFORMADO,VIA PÚBLICA
4,56771893,2025-01-01T00:00:00,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,"NA PRAIA , NA AREIA",OUTRO LOCAL
5,56775814,2025-01-01T00:00:00,05:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,S/I,VIA PÚBLICA
6,56776511,2025-01-01T00:00:00,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,OUTRO LOCAL,CALCADAO DA PRAIA,OUTRO LOCAL
7,56776523,2025-01-01T00:00:00,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,CENTRO,S/I,OUTRO LOCAL
8,56776535,2025-01-01T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,APARECIDA,PRAIA,OUTRO LOCAL
9,56776560,2025-01-01T00:00:00,01:13:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,JARDIM MAILY,AVENIDA BEIRA MAR,OUTRO LOCAL
10,56776730,2025-01-01T00:00:00,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,MARIA ORTIZ,RUA PROFESSOR CARLOS LEONARDO KULNIG,VIA PÚBLICA
11,56778092,2025-01-01T00:00:00,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,GUACUI,CENTRO,PCA JOAO ACACINHO,VIA PÚBLICA
12,56778216,2025-01-01T00:00:00,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,AV. ANTONIO GIL VELOSO,VIA PÚBLICA
13,56779031,2025-01-01T00:00:00,00:25:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,CENTRO,S/I,VIA PÚBLICA
14,56781538,2025-01-01T00:00:00,01:12:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,JARDIM MAILY,AVENIDA BEIRA MAR,OUTRO LOCAL
15,56796930,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,CASCATA,S/I,VIA PÚBLICA
16,56815004,2025-01-01T00:00:00,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,PIUMA,CENTRO,PRACA DONA CARMEN,VIA PÚBLICA
17,56817621,2025-01-01T00:00:00,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,MATA DA PRAIA,AV DANTE MICHELINI,VIA PÚBLICA
18,56821596,2025-01-01T00:00:00,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM CAMBURI,AV DANTE MICHELINE,VIA PÚBLICA
19,56829562,2025-01-01T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,CASTELANDIA,S/I,VIA PÚBLICA
20,56836471,2025-01-01T00:00:00,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,AV ANTONIO GIL VELOSO,VIA PÚBLICA
21,56854827,2025-01-01T00:00:00,23:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,AV CARLOS LINDENBERG,VIA PÚBLICA
22,56889479,2025-01-01T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,RUA ITAPAGIPE,VIA PÚBLICA
23,56894616,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PORTAL DE JACARAIPE,NA ORLA DE JACARAIPE,VIA PÚBLICA
24,56913482,2025-01-01T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,CONSOLACAO,RUA DESEMBARGADOR JOSE BATALHA,VIA PÚBLICA
25,56995852,2025-01-01T00:00:00,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM CAMBURI,S/I,VIA PÚBLICA
26,57105496,2025-01-01T00:00:00,08:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,CARAPINA,ES 010,VIA PÚBLICA
27,58221261,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,ARACA,PRÓXIMO AO HIPER CASAGRANDE,VIA PÚBLICA
28,56775634,2025-01-01T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,CENTRO,S/I,TRANSP COLETIVO
29,56787504,2025-01-01T00:00:00,07:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VITORIA,PRAIA DO SUA,S/I,VIA PÚBLICA
30,57104976,2025-01-01T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,SERRA,FEU ROSA,RUA PAU BRASIL,TRANSP COLETIVO
31,56767343,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,ITAPOA,S/I,CASA DE SHOW/EVENTOS
32,56768424,2025-01-01T00:00:00,11:46:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,ITAPEMIRIM,ITAOCA,AV ATLANTICA,COMÉRCIO
33,56768894,2025-01-01T00:00:00,12:47:23,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,GOIABEIRAS,AV FERNANDO FERRARI,COMÉRCIO
34,56775929,2025-01-01T00:00:00,17:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUACUI,CENTRO,S/I,COMÉRCIO
35,56775981,2025-01-01T00:00:00,12:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,LINHARES,CENTRO,AV. GOVERNANDOR SANTOS NEVES,COMÉRCIO
36,56778642,2025-01-01T00:00:00,10:08:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,ITAQUARI,DROGARIA PACHECO,COMÉRCIO
37,56797949,2025-01-01T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,PIUMA,ITAPUTANGA,RUA ABEL CASTANHO,COMÉRCIO
38,56835283,2025-01-01T00:00:00,23:39:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,LINHARES,CENTRO,AVENIDA COMENDADOR RAFAEL,COMÉRCIO
39,56975823,2025-01-01T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,NOVO HORIZONTE,S/I,COMÉRCIO
40,57069316,2025-01-01T00:00:00,17:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,CENTRO DA SERRA,RUA CASSIANO CASTELO,VIA PÚBLICA
41,57141874,2025-01-01T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,SANTA HELENA,AV. NOSSA SENHORA DA PENHA,COMÉRCIO
42,57593414,2025-01-01T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,CARIACICA,JARDIM AMERICA,BH  SUPERMERCADO,COMÉRCIO
43,56764448,2025-01-01T00:00:00,00:28:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,IBES,RUA GUANABARA,RESIDÊNCIA
44,56764564,2025-01-01T00:00:00,00:46:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SOORETAMA,SAYONARA,RUA MESSIAS PEDRONE,RESIDÊNCIA
45,56765292,2025-01-01T00:00:00,02:39:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,NOVO BRASIL,NAO CADASTRADA,RESIDÊNCIA
46,56770212,2025-01-01T00:00:00,15:24:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,MARATAIZES,LAGOA FUNDA,RUA SÃO CRISTÓVÃO,RESIDÊNCIA
47,56772806,2025-01-01T00:00:00,20:09:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,BAIXO GUANDU,VILA KENNEDY,RUA AIRTON PACA,RESIDÊNCIA
48,56773494,2025-01-01T00:00:00,21:38:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,GOVERNADOR LINDENBERG,MORADA DO SOL,RUA NAO CADASTRADA,RESIDÊNCIA
49,56776199,2025-01-01T00:00:00,17:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,CARIACICA SEDE,S/I,RESIDÊNCIA
50,56776946,2025-01-01T00:00:00,03:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,ARACAS,RUA BUENOS AIRES,RESIDÊNCIA
51,56777107,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,IBIRACU,CENTRO,RUA BONEZI ANTONIO,RESIDÊNCIA
52,56778856,2025-01-01T00:00:00,19:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SAO MATEUS,MORADA DO LAGO,RUA SANTA RITA DE CASSIA,RESIDÊNCIA
53,56778970,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,VILA MERLO,RUA ALMIR RODRIGUES LARANJA,VIA PÚBLICA
54,56779708,2025-01-01T00:00:00,08:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,IUNA,CENTRO,RUA GALAOR RIOS,RESIDÊNCIA
55,56779846,2025-01-01T00:00:00,09:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,JARDIM MARILANDIA,RUA JOVENTINA MENEZES,RESIDÊNCIA
56,56780376,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,BUBU,RUA SÃO LUIZ,RESIDÊNCIA
57,56789974,2025-01-01T00:00:00,00:04:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,OUTRO LOCAL,ESTRADA RODA ' ÁGUA,RESIDÊNCIA
58,56819246,2025-01-01T00:00:00,20:48:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,NOVA VALVERDE,RUA ARACAJU,RESIDÊNCIA
59,56825016,2025-01-01T00:00:00,22:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,AV JOSE FELIZ CHEIN,VIA PÚBLICA
60,56918092,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,PRESIDENTE KENNEDY,CENTRO,S/I,RESIDÊNCIA
61,57099481,2025-01-01T00:00:00,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,BARRA DO JUCU,RUA PROFESSOR JOAO COUTINHO,RESIDÊNCIA
62,57145497,2025-01-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,NOVA ROSA DA PENHA,RUA SESSENTA E SEIS,RESIDÊNCIA
63,56777622,2025-02-01T00:00:00,23:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,S/I,VIA PÚBLICA
64,56778203,2025-02-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,BALNEARIO DE CARAPEBUS,AV BEIRA MAR,VIA PÚBLICA
65,56779664,2025-02-01T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,S/I,VIA PÚBLICA
66,56780970,2025-02-01T00:00:00,08:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,PRAIA DO CANTO,RUA JOSE TEIXEIRA,VIA PÚBLICA
67,56786971,2025-02-01T00:00:00,01:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,S/I,VIA PÚBLICA
68,56809098,2025-02-01T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,NOVA ALMEIDA CENTRO,S/I,VIA PÚBLICA
69,56818723,2025-02-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,CENTRO VILA VELHA,S/I,VIA PÚBLICA
70,56916686,2025-02-01T00:00:00,10:59:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,SERRA,NOVO PORTO CANOA,AV BRASILIA,OUTRO LOCAL
71,56917379,2025-02-01T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,S/I,COMÉRCIO
72,57217109,2025-02-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,ALTO LAGE,S/I,VIA PÚBLICA
73,56776365,2025-02-01T00:00:00,02:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,CARIACICA,ITACIBA,TERMINAL DE ÔNIBUS,TRANSP COLETIVO
74,56786393,2025-02-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,VILA VELHA,IBES,S/I,VIA PÚBLICA
75,56866749,2025-02-01T00:00:00,09:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,SERRA,BELVEDERE,RUA OSORIO DUQUE ESTRADA,EMBARCAÇÃO
76,56898915,2025-02-01T00:00:00,10:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM TRANSPORTE COLETIVO,ES,FUNDAO,PRAIA GRANDE,S/I,VIA PÚBLICA
77,56775810,2025-02-01T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VIANA,VILA BETHANIA,BR 262 KM 13,COMÉRCIO
78,56778401,2025-02-01T00:00:00,12:34:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,PRAIA DO MORRO,RUA JOAO BATISTA PIUMBINI,COMÉRCIO
79,56780852,2025-02-01T00:00:00,16:21:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,BALNEARIO MEAIPE,RUA ANTONIO ROSA,COMÉRCIO
80,56780935,2025-02-01T00:00:00,16:28:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,JARDIM CAMBURI,AV JOSE MARIA VIVACQUA SANTOS,COMÉRCIO
81,56781367,2025-02-01T00:00:00,17:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,GUARAPARI,PRAIA DO MORRO,RUA JOSIAS CERUTTI,OUTRO LOCAL
82,56782423,2025-02-01T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,SAO MARCOS I,S/I,COMÉRCIO
83,56814836,2025-02-01T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VILA VELHA,SOTECO,S/I,COMÉRCIO
84,56825070,2025-02-01T00:00:00,20:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,LINHARES,CENTRO,GOVERNANDOR SANTOS NEVES,COMÉRCIO
85,56826756,2025-02-01T00:00:00,18:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,SERRA,BARCELONA,AV. REGIAO SUDESTE,COMÉRCIO
86,56915661,2025-02-01T00:00:00,19:23:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,ENSEADA DO SUA,AVENIDA AMERICO BUAIZ,COMÉRCIO
87,56975896,2025-02-01T00:00:00,12:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,CENTRO,AV JERÔNIMO MONTEIRO,COMÉRCIO
88,56774740,2025-02-01T00:00:00,02:04:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,MONTANHA,OUTRO LOCAL,RUA PLINIO DANTAS DE LIMA,RESIDÊNCIA
89,56777532,2025-02-01T00:00:00,00:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,CENTRO VILA VELHA,RUA CORONEL SODRE,RESIDÊNCIA
90,56778336,2025-02-01T00:00:00,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,BARRA DE SAO FRANCISCO,BAIRRO VILA GONCALVES,RUA ALCEU MELGAÇO,RESIDÊNCIA
91,56778926,2025-02-01T00:00:00,03:05:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VILA VELHA,COBILANDIA,RUA ARGEO DE ANGELI,RESIDÊNCIA
92,56779247,2025-02-01T00:00:00,07:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,ALEGRE,ZONA RURAL,FAZENDA ABUNDANCIA,RESIDÊNCIA
93,56779795,2025-02-01T00:00:00,01:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CACHOEIRO DE ITAPEMIRIM,VILA RICA,RUA VANDERLEY M OLIVEIRA,RESIDÊNCIA
94,56783769,2025-02-01T00:00:00,21:53:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,FUNDAO,SAO JOSE,RUA DAS SAMAMBAIAS,RESIDÊNCIA
95,56786899,2025-02-01T00:00:00,09:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CONCEICAO DA BARRA,ZONA RURAL,AREA RURAL PONTO DO ANGELIM,RESIDÊNCIA
96,56787691,2025-02-01T00:00:00,10:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,ALEGRE,CELINA,RODOVIA BR 482,RESIDÊNCIA
97,56797841,2025-02-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,VITORIA,MARIA ORTIZ,RUA PROF ELZA LEMOS ANDREATTA,RESIDÊNCIA
98,57037431,2025-02-01T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,BUBU,RUA ITAQUARI,RESIDÊNCIA
99,58286453,2025-02-01T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,ARACRUZ,GUANABARA,RUA TITANIC,RESIDÊNCIA
100,58562403,2025-02-01T00:00:00,10:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SERRA,CENTRO DA SERRA,29176120,RESIDÊNCIA
101,56790214,2025-03-01T00:00:00,12:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: FURTO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,ALTO LAGE,S/I,REPARTICAO PUBLICA
